url,headline,label
https://www.foxnews.com/media/maryland-bill-would-mandate-tampons-mens-bathrooms,maryland bill would mandate tampons mens bathrooms,0
https://www.foxnews.com/politics/noncitizen-ex-kansas-mayor-pleads-guilty-illegally-voting-multiple-times,noncitizen ex kansas mayor pleads guilty illegally voting multiple times,0
https://www.foxnews.com/opinion/jonathan-turley-calling-court-illegitimate-lefts-latest-assault-constitution,jonathan turley calling court illegitimate lefts latest assault constitution,0
https://www.foxnews.com/sports/team-usa-takes-venezuela-world-baseball-classic-final,team usa takes venezuela world baseball classic final,0
https://www.nbcnews.com/politics/politics-news/two-weeks-noticed-politicians-wary-cuomo-s-resignation-timetable-n1276710,two weeks noticed politicians wary cuomo s resignation timetable,1
https://www.foxnews.com/world/mike-waltz-pushes-un-resolution-stop-iran-mining-key-global-shipping-route,mike waltz pushes un resolution stop iran mining key global shipping route,0
https://www.foxnews.com/politics/vance-hungary-orban-parliamentary-election,vance hungary orban parliamentary election,0
https://www.foxnews.com/entertainment/peaky-blinders-star-tom-hardy-spotted-enjoying-beach-day-barbados-wife-during-family-vacation,peaky blinders star tom hardy spotted enjoying beach day barbados wife during family vacation,0
https://www.nbcnews.com/news/us-news/california-parents-sue-gov-gavin-newsom-open-schools-person-learning-n1236654,california parents sue gov gavin newsom open schools person learning,1
https://www.nbcnews.com/news/world/k-pop-stars-get-prison-terms-sexual-crimes-n1093221,k pop stars get prison terms sexual crimes,1
https://www.foxnews.com/sports/team-usas-world-baseball-classic-hopes-rest-fate-italy-mexico-game,team usas world baseball classic hopes rest fate italy mexico game,0
https://www.foxnews.com/sports/liv-golf-ending-saudi-pif-cutting-funding-report-rumor,liv golf ending saudi pif cutting funding report rumor,0
https://www.foxnews.com/politics/11th-scientist-death-emerges-string-missing-dead-officials-access-us-secrets,11th scientist death emerges string missing dead officials access us secrets,0
https://www.nbcnews.com/news/us-news/woman-stops-mcdonald-s-drive-thru-during-police-pursuit-after-n1273532,woman stops mcdonald s drive thru during police pursuit after,1
https://www.foxnews.com/politics/judge-blocks-trumps-push-deport-abrego-garcia-rebukes-doj-trying-dictate-court,judge blocks trumps push deport abrego garcia rebukes doj trying dictate court,0
https://www.foxnews.com/opinion/acting-labor-secretary-sonderling-fast-track-way-get-job-without-college-debt,acting labor secretary sonderling fast track way get job without college debt,0
https://www.nbcnews.com/politics/white-house/vaccine-mandates-more-likely-once-fda-grants-full-approvals-health-n1274288,vaccine mandates more likely once fda grants full approvals health,1
https://www.nbcnews.com/feature/nbc-out/actor-elliot-page-wants-advocate-other-transgender-people-n1261174,actor elliot page wants advocate other transgender people,1
https://www.foxnews.com/us/utah-mom-upscale-ski-community-killed-husband-fund-romance-lavish-lifestyle-da-says,utah mom upscale ski community killed husband fund romance lavish lifestyle da says,0
https://www.foxnews.com/outkick-culture/outkick-readers-sound-off-biggest-rock-roll-hall-fame-snubs,outkick readers sound off biggest rock roll hall fame snubs,0
https://www.nbcnews.com/science/space/saturns-rippling-rings-point-massive-soupy-core-hidden-rcna1702,saturns rippling rings point massive soupy core hidden,1
https://www.foxnews.com/sports/alysa-lius-social-media-following-surges-after-winter-olympics-gold-medal-surpassing-eileen-gu,alysa lius social media following surges after winter olympics gold medal surpassing eileen gu,0
https://www.foxnews.com/media/the-view-host-sara-haines-admits-ice-agents-should-fill-airport-gaps-tsa-struggles,the view host sara haines admits ice agents should fill airport gaps tsa struggles,0
https://www.nbcnews.com/news/world/syria-s-president-bashar-al-assad-tests-positive-covid-19-n1259957,syria s president bashar al assad tests positive covid 19,1
https://www.foxnews.com/us/illegal-immigrant-accused-murdering-wife-texas-weeks-marriage-ice-fights-release,illegal immigrant accused murdering wife texas weeks marriage ice fights release,0
https://www.foxnews.com/food-drink/americans-obsessed-fried-chicken-chefs-say-its-not-just-about-taste,americans obsessed fried chicken chefs say its not just about taste,0
https://www.nbcnews.com/politics/politics-news/gop-rep-tom-reed-apologizes-announces-retirement-amid-misconduct-claim-n1261701,gop rep tom reed apologizes announces retirement amid misconduct claim,1
https://www.nbcnews.com/feature/nbc-out/some-queer-teens-school-clubs-were-their-only-safe-space-n1261110,some queer teens school clubs were their only safe space,1
https://www.nbcnews.com/meet-the-press/meet-press-march-7-2021-n1259907,meet press march 7 2021,1
https://www.foxnews.com/politics/supreme-court-hear-trump-challenge-protected-status-syrian-haitian-nationals-us,supreme court hear trump challenge protected status syrian haitian nationals us,0
https://www.foxnews.com/politics/trump-proposed-presidential-library-revealed-towering-miami-skyscraper-striking-new-video,trump proposed presidential library revealed towering miami skyscraper striking new video,0
https://www.foxnews.com/us/waymo-autonomous-car-blocks-ambulance-crew-responding-deadly-austin-mass-shooting,waymo autonomous car blocks ambulance crew responding deadly austin mass shooting,0
https://www.foxnews.com/health/selena-gomez-says-she-misdiagnosed-before-receiving-bipolar-diagnosis,selena gomez says she misdiagnosed before receiving bipolar diagnosis,0
https://www.foxnews.com/opinion/i-need-expensive-asthma-drug-live-trumps-rx-plan-helped-me-many-others,i need expensive asthma drug live trumps rx plan helped me many others,0
https://www.foxnews.com/media/new-poll-finds-americans-likely-see-each-other-morally-bad-expert-says-strong-families-can-help,new poll finds americans likely see each other morally bad expert says strong families can help,0
https://www.nbcnews.com/sports/paralympics/paris-paralympics-best-moments-rcna170079,paris paralympics best moments,1
https://www.nbcnews.com/news/nbcblk/why-artist-built-guitars-out-tree-was-once-used-lynching-n1242580,why artist built guitars out tree was once used lynching,1
https://www.foxnews.com/entertainment/timothee-chalamet-faces-backlash-from-arts-communities-after-claiming-no-one-cares-about-ballet-opera,timothee chalamet faces backlash from arts communities after claiming no one cares about ballet opera,0
https://www.nbcnews.com/news/asian-america/racism-sexism-must-be-considered-atlanta-case-involving-killing-six-n1261347,racism sexism must be considered atlanta case involving killing six,1
https://www.foxnews.com/media/influencers-dubai-claim-its-safer-here-than-us-despite-iran-attacks,influencers dubai claim its safer here than us despite iran attacks,0
https://www.foxnews.com/outkick-sports/diego-pavias-strip-club-visit-adds-drama-surrounding-qb-ahead-nfl-tryout-ravens,diego pavias strip club visit adds drama surrounding qb ahead nfl tryout ravens,0
https://www.foxnews.com/sports/small-market-mlb-teams-outperforming-big-payrolls-undermining-owners-push-cancel-2027-season,small market mlb teams outperforming big payrolls undermining owners push cancel 2027 season,0
https://www.nbcnews.com/business/economy/jobless-claims-unexpectedly-rise-373-000-job-growth-slows-n1273344,jobless claims unexpectedly rise 373 000 job growth slows,1
https://www.foxnews.com/entertainment/actor-michael-jai-white-warns-america-not-making-men-anymore,actor michael jai white warns america not making men anymore,0
https://www.foxnews.com/entertainment/riley-green-chooses-alabama-farm-over-nashville-fame-despite-having-every-reason-make-move,riley green chooses alabama farm over nashville fame despite having every reason make move,0
https://www.nbcnews.com/news/us-news/jury-finds-missouri-man-killed-violence-rejecting-authorities-suicide-ruling-n1275868,jury finds missouri man killed violence rejecting authorities suicide ruling,1
https://www.nbcnews.com/media/atlantic-thrived-trump-pandemic-future-harder-rcna1398,atlantic thrived trump pandemic future harder,1
https://www.foxnews.com/politics/prediction-markets-point-talarico-paxton-showdown-texas-senate-race,prediction markets point talarico paxton showdown texas senate race,0
https://www.foxnews.com/travel/plane-seat-location-critical-emergencies-experts-warn-row-impacts-survival-odds,plane seat location critical emergencies experts warn row impacts survival odds,0
https://www.nbcnews.com/news/sports/joe-morgan-cincinnati-reds-second-baseman-heart-1970s-big-red-n1242949,joe morgan cincinnati reds second baseman heart 1970s big red,1
https://www.foxnews.com/politics/chloe-cole-act-aimed-blocking-minors-from-undergoing-life-altering-transgender-surgeries-gop-lawmaker-says,chloe cole act aimed blocking minors from undergoing life altering transgender surgeries gop lawmaker says,0
https://www.foxnews.com/us/medical-examiner-determines-texas-am-students-manner-death-family-attorney-disputes-finding-flawed,medical examiner determines texas am students manner death family attorney disputes finding flawed,0
https://www.foxnews.com/health/common-vaccine-slashes-alzheimers-disease-risk-when-dose-increased,common vaccine slashes alzheimers disease risk when dose increased,0
https://www.nbcnews.com/news/us-news/n-j-man-arrested-after-video-racist-rant-goes-viral-n1273104,n j man arrested after video racist rant goes viral,1
https://www.nbcnews.com/news/us-news/uber-driver-massachusetts-arrested-accused-trapping-woman-inside-car-n1261819,uber driver massachusetts arrested accused trapping woman inside car,1
https://www.nbcnews.com/news/nbcblk/she-bootstrapped-her-company-after-facing-bias-now-she-s-n1242749,she bootstrapped her company after facing bias now she s,1
https://www.nbcnews.com/news/education/getting-college-degree-was-their-dream-then-their-school-suddenly-n1235512,getting college degree was their dream then their school suddenly,1
https://www.foxnews.com/us/iran-vows-target-us-troops-trump-threatens-repeat-strike-more-top-headlines,iran vows target us troops trump threatens repeat strike more top headlines,0
https://www.foxnews.com/politics/mark-sanford-quits-house-race-one-month-says-fighting-national-debt-better-done-outside-politics,mark sanford quits house race one month says fighting national debt better done outside politics,0
https://www.foxnews.com/politics/trump-ousts-judge-installed-prosecutor-constitutional-expert-says-article-ii-leaves-no-doubt,trump ousts judge installed prosecutor constitutional expert says article ii leaves no doubt,0
https://www.nbcnews.com/news/us-news/south-dakota-ag-take-plea-deal-after-fatally-striking-man-n1277636,south dakota ag take plea deal after fatally striking man,1
https://www.foxnews.com/world/future-war-us-israel-blitz-iran-unveils-next-gen-allied-combat,future war us israel blitz iran unveils next gen allied combat,0
https://www.foxnews.com/politics/trump-doj-fires-prosecutors-tied-face-act-cases-after-report-alleges-bias-misconduct,trump doj fires prosecutors tied face act cases after report alleges bias misconduct,0
https://www.foxnews.com/politics/melania-trump-challenges-congress-make-foster-care-executive-order-permanent-law-birthright,melania trump challenges congress make foster care executive order permanent law birthright,0
https://www.foxnews.com/media/pastor-speaks-out-harrowing-church-invasion-sent-congregants-fleeing-terror,pastor speaks out harrowing church invasion sent congregants fleeing terror,0
https://www.foxnews.com/us/old-dominion-university-shooter-identified-mohamed-jalloh-former-national-guard-member-isis-supporter,old dominion university shooter identified mohamed jalloh former national guard member isis supporter,0
https://www.foxnews.com/us/boat-trailer-crashes-over-center-median-busy-california-freeway-driver-doesnt-stop,boat trailer crashes over center median busy california freeway driver doesnt stop,0
https://www.nbcnews.com/news/latino/gloria-lily-emily-estefan-get-real-talk-candidly-new-red-n1242084,gloria lily emily estefan get real talk candidly new red,1
https://www.nbcnews.com/news/world/saudi-arabia-arrests-more-journalists-activists-rights-group-says-n1091306,saudi arabia arrests more journalists activists rights group says,1
https://www.foxnews.com/politics/trump-announces-project-freedom-iran-threatens-attacks-pakistan-announces-us-release-seized-cargo-ship,trump announces project freedom iran threatens attacks pakistan announces us release seized cargo ship,0
https://www.foxnews.com/media/country-star-zac-brown-warns-poverty-spirit-lack-struggle-ruining-american-kids,country star zac brown warns poverty spirit lack struggle ruining american kids,0
https://www.foxnews.com/sports/michigan-parts-ways-alleged-mistress-fired-football-coach-sherrone-moore,michigan parts ways alleged mistress fired football coach sherrone moore,0
https://www.foxnews.com/politics/oregon-dems-block-effort-alert-ice-before-illegal-immigrant-murderers-released,oregon dems block effort alert ice before illegal immigrant murderers released,0
https://www.nbcnews.com/news/fears-mass-firings-fbi-ice-raids-denver-morning-rundown-rcna190941,fears mass firings fbi ice raids denver morning rundown,1
https://www.foxnews.com/lifestyle/fox-news-digital-news-quiz-april-17-2026,fox news digital news quiz april 17 2026,0
https://www.foxnews.com/entertainment/mission-impossible-star-ving-rhames-collapses-restaurant-rushed-hospital-report,mission impossible star ving rhames collapses restaurant rushed hospital report,0
https://www.nbcnews.com/politics/2020-election/who-won-pence-harris-debate-experts-give-their-verdict-n1242496,who won pence harris debate experts give their verdict,1
https://www.nbcnews.com/news/sports/maria-taylor-joins-nbc-sports-after-split-espn-n1274891,maria taylor joins nbc sports after split espn,1
https://www.foxnews.com/travel/airline-cracks-down-crews-weight-fitness-health-warning-some-could-pulled-from-flights,airline cracks down crews weight fitness health warning some could pulled from flights,0
https://www.foxnews.com/media/bill-maher-presses-gov-josh-shapiro-iran-war-asks-you-would-still-do-nothing,bill maher presses gov josh shapiro iran war asks you would still do nothing,0
https://www.nbcnews.com/politics/meet-the-press/uncertainty-looms-america-struggles-put-covid-rearview-mirror-n1274593,uncertainty looms america struggles put covid rearview mirror,1
https://www.nbcnews.com/news/us-news/school-employee-says-she-contracted-coronavirus-job-faces-firing-after-n1238572,school employee says she contracted coronavirus job faces firing after,1
https://www.nbcnews.com/news/world/embassies-close-diplomats-evacuated-taliban-advances-kabul-n1276827,embassies close diplomats evacuated taliban advances kabul,1
https://www.foxnews.com/us/fbi-raids-hollywood-mansion-in-17-4m-mortgage-scam-targeting-seniors-11-arrested-including-iranian-national,fbi raids hollywood mansion in 17 4m mortgage scam targeting seniors 11 arrested including iranian national,0
https://www.foxnews.com/politics/trump-backed-voter-id-bill-faces-gop-resistance-tillis-vows-stop,trump backed voter id bill faces gop resistance tillis vows stop,0
https://www.foxnews.com/us/trump-says-iran-gave-significant-gift-prove-country-wants-make-deal-more-top-headlines,trump says iran gave significant gift prove country wants make deal more top headlines,0
https://www.nbcnews.com/news/nbcblk/why-hollywood-finally-trying-tell-slain-black-panther-fred-hampton-n1262542,why hollywood finally trying tell slain black panther fred hampton,1
https://www.foxnews.com/politics/fox-news-poll-broad-anxiety-about-ai-doesnt-extend-jobs,fox news poll broad anxiety about ai doesnt extend jobs,0
https://www.nbcnews.com/politics/immigration/biden-admin-expected-let-migrant-families-separated-under-trump-reunite-n1259141,biden admin expected let migrant families separated under trump reunite,1
https://www.nbcnews.com/news/sports/u-s-men-s-basketball-loses-france-83-76-olympics-n1274956,u s men s basketball loses france 83 76 olympics,1
https://www.foxnews.com/politics/doj-subpoenas-ex-fbi-director-james-comey-over-role-2017-russia-intel-assessment,doj subpoenas ex fbi director james comey over role 2017 russia intel assessment,0
https://www.foxnews.com/sports/ufc-fighter-alexa-grasso-delivers-vicious-ko-maycee-barber,ufc fighter alexa grasso delivers vicious ko maycee barber,0
https://www.foxnews.com/politics/trump-tillis-tiff-deepens-president-says-he-quit-concedes-fed-fight-could-doom-new-chair-confirmation,trump tillis tiff deepens president says he quit concedes fed fight could doom new chair confirmation,0
https://www.foxnews.com/sports/martina-navratilova-calls-trump-psychopath-iran-strike-supports-killing-supreme-leader-khamenei,martina navratilova calls trump psychopath iran strike supports killing supreme leader khamenei,0
https://www.nbcnews.com/news/us-news/judge-drops-restraining-order-against-dodgers-pitcher-trevor-bauer-over-n1277186,judge drops restraining order against dodgers pitcher trevor bauer over,1
https://www.nbcnews.com/news/us-news/sorry-boomers-you-re-now-outnumbered-millennials-younger-generations-n1235716,sorry boomers you re now outnumbered millennials younger generations,1
https://www.foxnews.com/media/californias-high-speed-rail-fiasco-exposed-brutal-60-minutes-segment,californias high speed rail fiasco exposed brutal 60 minutes segment,0
https://www.nbcnews.com/business/consumer/white-house-call-opec-boost-oil-production-gasoline-prices-rise-n1276547,white house call opec boost oil production gasoline prices rise,1
https://www.nbcnews.com/news/world/countries-report-record-coronavirus-case-rises-u-s-faces-stark-n1235576,countries report record coronavirus case rises u s faces stark,1
https://www.foxnews.com/politics/ilhan-omar-not-out-woods-despite-financial-disclosure-revision-top-republican-warns,ilhan omar not out woods despite financial disclosure revision top republican warns,0
https://www.nbcnews.com/pop-culture/pop-culture-news/jack-white-will-be-snl-after-morgan-wallen-dropped-breaking-n1242703,jack white will be snl after morgan wallen dropped breaking,1
https://www.foxnews.com/us/man-crashed-nevada-substation-found-dead-car-arsenal-suspected-terror-incident-sheriff,man crashed nevada substation found dead car arsenal suspected terror incident sheriff,0
https://www.foxnews.com/us/parents-macdill-bomb-suspects-illegal-immigrants-dhs-warns-birthright-citizenship-dangers,parents macdill bomb suspects illegal immigrants dhs warns birthright citizenship dangers,0
https://www.foxnews.com/sports/bengals-bring-back-41-year-old-joe-flacco-back-joe-burrow,bengals bring back 41 year old joe flacco back joe burrow,0
https://www.foxnews.com/politics/trump-tina-peters-colorado-clemency-push,trump tina peters colorado clemency push,0
https://www.nbcnews.com/news/sports/jimmy-hayes-boston-college-hockey-star-who-played-nhl-dies-n1277472,jimmy hayes boston college hockey star who played nhl dies,1
https://www.nbcnews.com/news/nbcblk/these-are-cities-largest-black-white-homeownership-gap-n1235645,these are cities largest black white homeownership gap,1
https://www.nbcnews.com/news/us-news/saturday-night-live-mocks-spring-break-time-covid-19-n1262263,saturday night live mocks spring break time covid 19,1
https://www.foxnews.com/us/missing-former-college-student-19-found-dead-pond-two-months-after-vanishing-near-his-apartment,missing former college student 19 found dead pond two months after vanishing near his apartment,0
https://www.nbcnews.com/news/world/over-dozen-whales-die-after-getting-stranded-new-zealand-beach-n1243836,over dozen whales die after getting stranded new zealand beach,1
https://www.nbcnews.com/politics/meet-the-press/last-24-hours-have-been-news-overload-more-come-n1272883,last 24 hours have been news overload more come,1
https://www.nbcnews.com/news/latino/report-fema-fumbled-puerto-rico-after-storms-irma-maria-n1241755,report fema fumbled puerto rico after storms irma maria,1
https://www.foxnews.com/us/career-criminal-accused-breaking-home-climbing-bed-child-family-slept,career criminal accused breaking home climbing bed child family slept,0
https://www.foxnews.com/us/scott-peterson-defense-loses-bid-introduce-witness-testimony-long-running-fight-overturn-conviction,scott peterson defense loses bid introduce witness testimony long running fight overturn conviction,0
https://www.nbcnews.com/news/latino/mexico-wants-catholic-church-apologize-offensive-atrocities-against-indigenous-n1243006,mexico wants catholic church apologize offensive atrocities against indigenous,1
https://www.foxnews.com/media/detransitioner-confronted-california-lawmaker-on-the-harms-gender-transition-heres-why-he-spoke-out,detransitioner confronted california lawmaker on the harms gender transition heres why he spoke out,0
https://www.nbcnews.com/news/us-news/u-s-records-more-90-000-covid-19-cases-one-n1245450,u s records more 90 000 covid 19 cases one,1
https://www.foxnews.com/world/denmark-secretly-prepared-blow-greenlands-runways-stop-u-s-aircraft-report,denmark secretly prepared blow greenlands runways stop u s aircraft report,0
https://www.foxnews.com/media/seattle-mayors-gaffe-pattern-called-out-after-viral-wave-goodbye-millionaires,seattle mayors gaffe pattern called out after viral wave goodbye millionaires,0
https://www.foxnews.com/world/iran-threatens-mass-water-war-un-official-says-desalination-plants-hit-days,iran threatens mass water war un official says desalination plants hit days,0
https://www.nbcnews.com/news/trumps-first-cabinet-picks-flights-gunfire-haiti-morning-rundown-rcna179721,trumps first cabinet picks flights gunfire haiti morning rundown,1
https://www.foxnews.com/opinion/jason-chaffetz-decade-secret-service-failure-proves-agency-still-crisis,jason chaffetz decade secret service failure proves agency still crisis,0
https://www.nbcnews.com/politics/congress/lawmakers-both-parties-want-postal-service-undo-changes-are-slowing-n1236086,lawmakers both parties want postal service undo changes are slowing,1
https://www.foxnews.com/entertainment/love-blind-stars-call-out-superficial-big-city-dating-say-midwest-real-hidden-gem,love blind stars call out superficial big city dating say midwest real hidden gem,0
https://www.foxnews.com/media/newsom-slams-fccs-brendan-carr-for-threats-against-media-blasts-trump-dear-leader,newsom slams fccs brendan carr for threats against media blasts trump dear leader,0
https://www.nbcnews.com/news/sports/bobby-bowden-legendary-florida-state-football-coach-has-terminal-medical-n1274707,bobby bowden legendary florida state football coach has terminal medical,1
https://www.nbcnews.com/politics/politics-news/georgia-legislator-arrested-pulled-out-state-capitol-governor-signs-new-n1262120,georgia legislator arrested pulled out state capitol governor signs new,1
https://www.nbcnews.com/news/us-news/breonna-taylor-case-dispute-arises-over-grand-jury-secrecy-n1242689,breonna taylor case dispute arises over grand jury secrecy,1
https://www.nbcnews.com/news/world/suez-canal-open-again-impact-ever-given-blockage-will-be-n1262453,suez canal open again impact ever given blockage will be,1
https://www.foxnews.com/sports/trump-says-us-womens-hockey-team-soon-visit-white-house-after-declining-sotu-invitation,trump says us womens hockey team soon visit white house after declining sotu invitation,0
https://www.foxnews.com/opinion/jonathan-turley-eric-swalwells-enablers-knew-truth-protected-anyway,jonathan turley eric swalwells enablers knew truth protected anyway,0
https://www.foxnews.com/outkick-culture/viral-video-shows-vehicle-taking-joyride-topgolf-driving-range-charlotte,viral video shows vehicle taking joyride topgolf driving range charlotte,0
https://www.nbcnews.com/politics/politics-news/trump-s-trade-war-payments-farmers-needed-more-oversight-watchdog-n1288570,trump s trade war payments farmers needed more oversight watchdog,1
https://www.nbcnews.com/news/us-news/pentagon-lockdown-after-shots-fired-near-metro-station-n1275814,pentagon lockdown after shots fired near metro station,1
https://www.foxnews.com/us/ex-biden-staffer-claims-accidental-shot-killed-girlfriend-dad-blasts-toxic-abusive-relationship-report,ex biden staffer claims accidental shot killed girlfriend dad blasts toxic abusive relationship report,0
https://www.nbcnews.com/news/us-news/macy-s-parade-balloons-fly-despite-gusty-winds-n1092981,macy s parade balloons fly despite gusty winds,1
https://www.foxnews.com/entertainment/willie-robertsons-wife-exposes-his-rebellious-20s-no-beard-no-camo,willie robertsons wife exposes his rebellious 20s no beard no camo,0
https://www.nbcnews.com/politics/2020-election/republican-convention-5-things-watch-night-4-n1238347,republican convention 5 things watch night 4,1
https://www.nbcnews.com/news/us-news/over-20-000-mississippi-students-covid-quarantine-after-first-week-n1277099,over 20 000 mississippi students covid quarantine after first week,1
https://www.foxnews.com/sports/wnba-star-arike-ogunbowale-arrested-miami-during-unrivaled-championship-celebration,wnba star arike ogunbowale arrested miami during unrivaled championship celebration,0
https://www.foxnews.com/opinion/i-left-california-im-never-going-back-heres-why-no-parent-should-raise-kids,i left california im never going back heres why no parent should raise kids,0
https://www.foxnews.com/politics/jet-fuel-prices-soar-airlines-warn-supplies-could-run-dry-within-weeks,jet fuel prices soar airlines warn supplies could run dry within weeks,0
https://www.foxnews.com/world/cuban-coast-guard-kills-four-exchange-fire-us-registered-boat,cuban coast guard kills four exchange fire us registered boat,0
https://www.foxnews.com/us/savannah-guthries-mother-nancy-missing-over-month-1m-reward-remains-unclaimed,savannah guthries mother nancy missing over month 1m reward remains unclaimed,0
https://www.foxnews.com/sports/nfl-begins-onboarding-replacement-officials-referee-labor-deal-nears-expiration-report,nfl begins onboarding replacement officials referee labor deal nears expiration report,0
https://www.foxnews.com/media/american-who-fled-iran-says-citizens-desperate-freedom-praying-islamic-regime-fall,american who fled iran says citizens desperate freedom praying islamic regime fall,0
https://www.nbcnews.com/tech/security/ransomware-hit-georgia-county-didn-t-stop-its-ballot-counting-n1244601,ransomware hit georgia county didn t stop its ballot counting,1
https://www.foxnews.com/entertainment/emily-blunts-controversial-career-advice-unhappy-workers-sparks-fiery-online-debate-among-fans,emily blunts controversial career advice unhappy workers sparks fiery online debate among fans,0
https://www.nbcnews.com/news/us-news/texas-businessman-spent-coronavirus-relief-funding-lamborghini-strip-clubs-federal-n1235841,texas businessman spent coronavirus relief funding lamborghini strip clubs federal,1
https://www.nbcnews.com/news/us-news/jen-shah-real-housewives-salt-lake-city-star-arrested-wire-n1262528,jen shah real housewives salt lake city star arrested wire,1
https://www.foxnews.com/us/cincinnati-mayor-opposes-judges-move-grant-bail-convicted-felon-linked-mass-shooting-gun-battle,cincinnati mayor opposes judges move grant bail convicted felon linked mass shooting gun battle,0
https://www.nbcnews.com/politics/white-house/what-biden-doctrine-afghanistan-pullout-offers-clues-n1277216,what biden doctrine afghanistan pullout offers clues,1
https://www.nbcnews.com/news/us-news/chris-watts-owes-parents-slain-pregnant-wife-6-million-judge-n1091701,chris watts owes parents slain pregnant wife 6 million judge,1
https://www.foxnews.com/us/brooklyn-attack-leaves-3-injured-suspect-wearing-iranian-flag-shirt-arrested-nypd,brooklyn attack leaves 3 injured suspect wearing iranian flag shirt arrested nypd,0
https://www.nbcnews.com/news/world/u-s-german-ties-are-bad-under-trump-if-biden-n1235092,u s german ties are bad under trump if biden,1
https://www.nbcnews.com/news/world/death-toll-rises-china-henan-province-historic-rains-n1274579,death toll rises china henan province historic rains,1
https://www.foxnews.com/media/trumps-return-white-house-correspondents-dinner-marks-political-journey-coming-full-circle,trumps return white house correspondents dinner marks political journey coming full circle,0
https://www.foxnews.com/sports/team-usas-matt-boldy-makes-incredible-goal-put-team-ahead-vs-canada-olympic-gold-medal-game,team usas matt boldy makes incredible goal put team ahead vs canada olympic gold medal game,0
https://www.foxnews.com/politics/dozen-dems-demand-trump-admin-protect-iranians-living-us,dozen dems demand trump admin protect iranians living us,0
https://www.foxnews.com/world/irans-supreme-leader-severely-disfigured-us-strikes-report,irans supreme leader severely disfigured us strikes report,0
https://www.nbcnews.com/news/us-news/golden-state-warriors-get-covid-19-vaccinations-ahead-most-californians-n1262122,golden state warriors get covid 19 vaccinations ahead most californians,1
https://www.foxnews.com/health/fatal-drug-combination-sparks-alert-rhino-tranq-spreads-across-us,fatal drug combination sparks alert rhino tranq spreads across us,0
https://www.foxnews.com/us/man-accused-biting-infant-during-erratic-dash-through-businesses-before-restaurant-arrest,man accused biting infant during erratic dash through businesses before restaurant arrest,0
https://www.nbcnews.com/news/us-news/bulldozer-thief-drove-through-florida-town-digging-biden-harris-campaign-n1244750,bulldozer thief drove through florida town digging biden harris campaign,1
https://www.nbcnews.com/news/us-news/arkansas-health-care-workers-overwhelmed-covid-resurgence-n1276604,arkansas health care workers overwhelmed covid resurgence,1
https://www.nbcnews.com/news/charles-spencer-princess-dianas-brother-speaks-devastating-abuse-briti-rcna141886,charles spencer princess dianas brother speaks devastating abuse briti,1
https://www.foxnews.com/us/affluent-enclave-rocked-brutal-slaying-suspects-facebook-posts-appeared-target-victim-report,affluent enclave rocked brutal slaying suspects facebook posts appeared target victim report,0
https://www.foxnews.com/opinion/jonathan-turley-comey-loved-singing-beyonce-he-might-have-leaked-pop-secret,jonathan turley comey loved singing beyonce he might have leaked pop secret,0
https://www.nbcnews.com/news/nbc-use-ai-generated-version-al-michaels-voice-summer-olympics-rcna159108,nbc use ai generated version al michaels voice summer olympics,1
https://www.foxnews.com/sports/tom-brady-gives-praise-logan-paul-after-flag-football-game,tom brady gives praise logan paul after flag football game,0
https://www.foxnews.com/media/newsom-office-called-out-skipping-biden-post-missing-obama-past-president-functioning-brain,newsom office called out skipping biden post missing obama past president functioning brain,0
https://www.foxnews.com/sports/mets-make-amends-team-legend-involved-astros-sign-stealing-scandal,mets make amends team legend involved astros sign stealing scandal,0
https://www.foxnews.com/entertainment/liam-neesons-son-undergoes-heart-surgery-29,liam neesons son undergoes heart surgery 29,0
https://www.nbcnews.com/news/asian-america/hmong-americans-are-often-obscured-model-minority-myth-why-suni-n1275567,hmong americans are often obscured model minority myth why suni,1
https://www.foxnews.com/politics/outspent-outgunned-republicans-aim-sink-democrats-power-grab-redistricting-push,outspent outgunned republicans aim sink democrats power grab redistricting push,0
https://www.nbcnews.com/news/world/harry-meghan-s-oprah-interview-dented-royal-brand-n1260701,harry meghan s oprah interview dented royal brand,1
https://www.foxnews.com/sports/controversial-skier-eileen-gu-settles-silver-after-defending-gold-medal-bid-falls-short-milan,controversial skier eileen gu settles silver after defending gold medal bid falls short milan,0
https://www.nbcnews.com/news/us-news/whites-only-church-eyes-small-town-residents-fears-becoming-hate-n1243538,whites only church eyes small town residents fears becoming hate,1
https://www.foxnews.com/sports/tiger-woods-stepping-back-competitive-golf-masters-loom,tiger woods stepping back competitive golf masters loom,0
https://www.nbcnews.com/news/us-news/minneapolis-scraps-plan-pay-influencers-fight-misinformation-during-officers-trials-n1259163,minneapolis scraps plan pay influencers fight misinformation during officers trials,1
https://www.foxnews.com/us/masked-burglary-crews-terrorizing-ritzy-neighborhoods-show-theyre-homework-veteran-cop-warns,masked burglary crews terrorizing ritzy neighborhoods show theyre homework veteran cop warns,0
https://www.foxnews.com/politics/dem-senate-hopeful-ripped-trashing-middle-america-social-media-posts-ticks-me-off,dem senate hopeful ripped trashing middle america social media posts ticks me off,0
https://www.foxnews.com/politics/hunter-biden-concedes-privilege-behind-dads-pardon-reversal-he-jabs-trump-admin,hunter biden concedes privilege behind dads pardon reversal he jabs trump admin,0
